ID	Positive_score	Negative_score	Content
940	0	0	RT @alexleo2807: I was hooked &amp; never let go... even to this day, I’m here still clinging onto @RobertDowneyJr &amp; I hope that someday I coul…
941	0	0	RT @MarvelStudios: 10 Days until @Avengers: #InfinityWar. Get tickets now: https://t.co/xQsJemiGws
942	1	0	So cannot wait till this comes out! So excited!! #InfinityWar #AvengersInfinityWar # #Thor #WinterSoldier… https://t.co/6sQ3ad0tbk
943	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
944	3	0	@MarvelStudios I started when the first Iron Man movie was released, my parents and my uncles were very excited. Th… https://t.co/giPEbhEp7G
945	0	1	RT @PhotosAdvices: #InfinityWar directors tease a load of deleted scenes https://t.co/bE955EP19t https://t.co/OkNscCpzyK
946	2	0	RT @Iron_Man: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/yhRZaQYVpD https:…
947	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
948	0	0	An entire universe. Once and for all #Avengers #InfinityWar
949	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
950	1	0	@MarvelStudios @Marvel #Avengers  #InfinityWar 
Saw Iron Man in cinema, loved the movie, the after Credit scene fin… https://t.co/rwz4UGPWEa
951	1	0	RT @MarvelStudios: @MrJaseSmith Ready? Let's go. https://t.co/C5ROTPh8BR #Avengers #InfinityWar #10Days
952	0	1	RT @Greeksuperman12: Can @Marvel and @Disney let us see #InfinityWar before we all die https://t.co/2TIE9KMqpk
953	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
954	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
955	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
956	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
957	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
958	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
959	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
960	1	2	@MarvelStudios My mom actually dragged me to see The Avengers in theatres and I immediately fell in love with the t… https://t.co/c1MEGCT7ty
961	1	0	@MarvelStudios Been in love since Iron Man! #Avengers + #InfinityWar
962	0	0	Autistic Teen helps sister with #AvengersforAutism GoFundMe Campaign https://t.co/Z8BnrND5hQ #gofundme #marvel… https://t.co/dQBkq7Guvu
963	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJemiGws
964	0	0	RT @804StreetMedia: Wakanda Forever! Avengers: Infinity War is coming. #BlackPantherChallenge

We don’t fight for one life. We fight for al…
965	0	0	@MarvelStudios me, my dad, and my sister started with iron man and became obsessed from there #Avengers #InfinityWar
966	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
967	0	0	RT @cyanwhisky: #InfinityWar Civil war 2.0💪 https://t.co/eYKrI3gG86
968	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
969	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
970	2	2	There's no doubt @carriecoon is a sheer talent. From her scene stealing work on Gone Girl with @BenAffleck to incre… https://t.co/g6aDNbO3bF
971	0	0	An entire universe. Once and for all #Avengers #InfinityWar via @gofooji
972	0	0	RT @Avengers: Assemble the sweetest breakfast on Earth with these Avengers-inspired Toaster Tarts! Get the recipe here: https://t.co/GFN9uE…
973	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJemiGws
974	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
975	0	0	@MarvelStudios @gofooji I was a fan of the comics for years #Avengers+#infinitywar
976	1	0	RT @cyanwhisky: #infinitywar one iron man to go, please😎 https://t.co/IsfxUx10cF
977	1	0	@MarvelStudios Read the comics as a child and loved the first iron man movie #Avengers #InfinityWar
978	1	0	@MarvelStudios Saw the first Iron Man back in the day with my family. I've been hooked ever since. Now, Marvel movi… https://t.co/LhFxilnmcI
979	0	0	Is it Heimdall? Because this toy pack seems to have his sword Hofund with Thor...
#Avengers #InfinityWar… https://t.co/Rwbx6Rlqhq
980	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
981	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
982	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
983	0	0	An entire universe. Once and for all #Avengers #InfinityWar via @gofooji
984	0	0	An entire universe. Once and for all #Avengers #InfinityWar
985	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
986	0	1	Can @Marvel and @Disney let us see #InfinityWar before we all die https://t.co/2TIE9KMqpk
987	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
988	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
989	0	0	RT @MarvelousRealm: 9 Days To Go 🚨
#Avengers #InfinityWar https://t.co/qHqalCOWhs
990	5	0	"INFINITY BAR" 😂

#Marvel #AvengersInfinityWar #InfinityWar https://t.co/feyQwqPyro
991	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
992	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
993	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
994	1	0	RT @MarvelStudios: @itznataly_ Ready? Let's go. https://t.co/9TPZyP5wOi #Avengers #InfinityWar #10Days
995	0	0	@MarvelStudios @Guardians I started my Journey with the #Avengers when I was 18 years old and saw #IronMan in theat… https://t.co/RRaH95xsHl
996	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
997	0	0	@MarvelStudios We saw Iron Man for my older brothers birthday. Then #AgentsofSHIELD got me more into this vast cine… https://t.co/8kWxaWWjIE
998	1	0	RT @Marvel: “Nothing lasts forever.” Marvel Studios' @Avengers: #InfinityWar comes to theaters April 27. #BlackWidow https://t.co/kKEigiP92H
999	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1000	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1001	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1002	1	0	RT @MarvelEntCA: In 10 Days destiny arrives. Get your tickets to Avengers: #InfinityWar now: https://t.co/WByjNdqLfi https://t.co/ioad5PYGJJ
1003	0	1	RT @Bosslogic: Have a dope week, remember to stay 'Safe'  #InfinityWar #countdown https://t.co/orvzlNXe30
1004	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1005	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1006	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
1007	0	0	RT @cyanwhisky: #infinitywar #Mantis  umm... looks familiar🙃??? https://t.co/zFBLr5JNKQ
1008	2	0	RT @CaptainAmerica: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/BA6hpJofaT…
1009	1	0	@MarvelStudios @Marvel Perhaps not that exciting since I haven't been here for that long yet but I watched Guardian… https://t.co/ObXItcR1jT
1010	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1011	2	0	RT @theblackpanther: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/4vH4cuj2ZU…
1012	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1013	1	0	RT @cyanwhisky: #infinitywar one iron man to go, please😎 https://t.co/IsfxUx10cF
1014	1	0	@MarvelStudios @gofooji When my family and I went to go see Iron Man. We love all of the movies! #Avengers #InfinityWar
1015	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1016	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1017	1	0	RT @cyanwhisky: #infinitywar one iron man to go, please😎 https://t.co/IsfxUx10cF
1018	1	1	@MarvelStudios My dad took me to see the first Iron Man and I fell in love #Avengers #InfinityWar
1019	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1020	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1021	2	0	RT @TheRawGeek: Want to win an Infinity Gauntlet? Of course you do! https://t.co/pQGG5KWyXC #giveaway #Marvel #InfinityGauntlet #InfinityWar
1022	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1023	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1024	3	0	#Avengers + #InfinityWar 🤔 Well when you have 3 older brothers obsessed with every super hero you kinda don't have… https://t.co/x2ZnHGqAtW
1025	0	0	RT @GeeksOfColor: Check out this new 'Avengers: Infinity War' poster for Moviebill! #InfinityWar https://t.co/qTAJHqo7Wt
1026	0	0	@MarvelStudios @Avengers To take my mind off nerves the day before my driving test, I went to the cinema to see the… https://t.co/5lQ2EXQS3Z
1027	2	0	RT @Avengers: In ten days, destiny arrives. Get your tickets to Marvel Studios' "Avengers: #InfinityWar" now: https://t.co/kctg8VkHan https…
1028	1	0	RT @MarvelStudios: @Val83_ Ready? Let's go. https://t.co/eTPmoQIWsY #Avengers #InfinityWar #10Days
1029	0	0	RT @MarvelousRealm: 🚨 Reminder 🚨
#Avengers #InfinityWar social media reactions will drop in one week. 
Monday 4/23, 10:30pm PST.
[Full revi…
1030	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1031	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1032	1	0	@MarvelStudios Been here since first Iron Man movie as a kid, now i'm a teenager &amp; my love for mcu feels the same w… https://t.co/BhvOnSJ9FQ
1033	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1034	2	0	RT @Marvel: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/UiS1rbHQrS https://…
1035	1	0	RT @cyanwhisky: #infinitywar one iron man to go, please😎 https://t.co/IsfxUx10cF
1036	0	0	@MarvelStudios It all started 10 years ago with Iron Man when I was only 8 years old. I can’t believe how far I’ve… https://t.co/nVcszW9ZNG
1037	0	0	@MarvelStudios It started for me at Comic Con with @Jon_Favreau unveiling Iron Man in Hall H #Avengers + #InfinityWar.
1038	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1039	0	0	RT @CBR: How Ant-Man and The Wasp Connects to #InfinityWar 
https://t.co/GyBTXNakeF https://t.co/wjshdLxKCM
1040	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1041	2	0	RT @alexleo2807: best father, he wasn’t really one so I had to cling onto something that made me feel like I had one... May 2nd of 2008 whe…
1042	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1043	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1044	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
1045	0	0	@MarvelStudios chris evans took off his shirt in captain america the first avenger #Avengers + #InfinityWar
1046	0	0	RT @alexleo2807: If it wasn’t for Iron Man or @RobertDowneyJr , I wouldn’t have a clue to where I would be or if I would even be here today…
1047	0	0	RT @cyanwhisky: #infinitywar #Mantis  umm... looks familiar🙃??? https://t.co/zFBLr5JNKQ
1048	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1049	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1050	0	0	@MarvelStudios @Marvel I didn't see Iron Man on theaters, but when I saw it on TV, same as Thor and Captain America… https://t.co/z3SBXUBIGt
1051	1	0	RT @alexleo2807: I started my MCU Journey when I was at the age of 6... I had a tough childhood &amp; when I saw Iron Man, @RobertDowneyJr , I…
1052	0	0	RT @cyanwhisky: #InfinityWar / get this man a shield☝️!!!! https://t.co/iq44evRWDr
1053	1	0	RT @MarvelStudios: Everything you know. Everything you love. Tell us how you started your journey through the MCU! Tweet with #Avengers + #…
1054	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1055	1	0	RT @MarvelStudios: In 10 Days destiny arrives. Get your tickets to @Avengers: #InfinityWar now: https://t.co/xQsJem15EU https://t.co/7vcnwi…
1056	0	0	An entire universe. Once and for all #Avengers #InfinityWar via @gofooji
1057	2	0	RT @Iron_Man: In ten days, destiny arrives. Get your tickets to Marvel Studios' @Avengers: #InfinityWar now: https://t.co/yhRZaQYVpD https:…
